CountryName,CountryCode,SeriesName,SeriesCode,[2021_YR2021],[2022_YR2022],[2022_[YR2023]
Middle income,MIC,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Middle income,MIC,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
North America,NAC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.26209E+13,2.32116E+13,2.38528E+13
North America,NAC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..
North America,NAC,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2.56959E+13,2.81762E+13,2.98713E+13
North America,NAC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..
North America,NAC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.996876288,2.611585921,2.762312082
North America,NAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,61079.15237,62350.75511,63594.39868
North America,NAC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..
North America,NAC,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,69382.17285,75686.48983,79640.42962
North America,NAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.786934902,2.081893245,1.994592633
North America,NAC,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,69796.87635,71257.65862,72668.95479
North America,NAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,69796.87635,76436.6834,80705.2511
North America,NAC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,145483.3749,144712.4251,146432.0737
North America,NAC,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
North America,NAC,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
North America,NAC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2.58495E+13,2.65275E+13,2.72565E+13
North America,NAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.58495E+13,2.84555E+13,3.02707E+13
North America,NAC,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..
North America,NAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.565985503,7.129480854,3.598391354
North America,NAC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..
North America,NAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.046526024,7.402800487,3.997669991
North America,NAC,Trade (% of GDP),NE.TRD.GNFS.ZS,28.40511511,30.3787157,28.52649426
North America,NAC,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.28948342,6.890439382,6.947187714
North America,NAC,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..
North America,NAC,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..
North America,NAC,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,1.566163886,1.6472511,1.376033578
North America,NAC,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,..,..,..
North America,NAC,Taxes on international trade (current LCU),GC.TAX.INTT.CN,..,..,..
North America,NAC,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..
North America,NAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.081963114,1.628988971,1.32752975
North America,NAC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5.3498E+11,4.58987E+11,3.96551E+11
North America,NAC,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,1.73405444,1.688865695,1.797978204
North America,NAC,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,4.45581E+11,4.75858E+11,5.3708E+11
North America,NAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.088449955,4.139571667,..
North America,NAC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.05468845,11.05468845,..
North America,NAC,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
North America,NAC,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
North America,NAC,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Not classified,INX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..
Not classified,INX,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..
Not classified,INX,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,..,..,..
Not classified,INX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..
Not classified,INX,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..
Not classified,INX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..
Not classified,INX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..
Not classified,INX,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..
Not classified,INX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..
Not classified,INX,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..
Not classified,INX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..
Not classified,INX,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,..,..,..
Not classified,INX,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Not classified,INX,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Not classified,INX,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..
Not classified,INX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..
Not classified,INX,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..
Not classified,INX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..
Not classified,INX,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..
Not classified,INX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Not classified,INX,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Not classified,INX,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,..,..,..
Not classified,INX,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..
Not classified,INX,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..
Not classified,INX,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..,..
Not classified,INX,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,..,..,..
Not classified,INX,Taxes on international trade (current LCU),GC.TAX.INTT.CN,..,..,..
Not classified,INX,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..
Not classified,INX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..
Not classified,INX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..
Not classified,INX,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..
Not classified,INX,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,..
Not classified,INX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..
Not classified,INX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..
Not classified,INX,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Not classified,INX,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Not classified,INX,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
OECD members,OED,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5.28003E+13,5.44016E+13,5.53922E+13
OECD members,OED,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..
OECD members,OED,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,5.91696E+13,6.06913E+13,6.47466E+13
OECD members,OED,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..
OECD members,OED,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.921184331,3.03275924,1.820987063
OECD members,OED,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,38490.64068,39464.13265,39973.51011
OECD members,OED,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..
OECD members,OED,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,43133.78607,44026.85925,46724.01571
OECD members,OED,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.785642945,2.529165396,1.290735215
OECD members,OED,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,50731.46019,52085.92937,52742.29743
OECD members,OED,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,50731.46019,56235.03882,58408.60498
OECD members,OED,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,109319.1975,109578.4979,109863.6841
OECD members,OED,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
OECD members,OED,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
OECD members,OED,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,6.95919E+13,7.18008E+13,7.30862E+13
OECD members,OED,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,6.95919E+13,7.75204E+13,8.09382E+13
OECD members,OED,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..
OECD members,OED,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.76592557,6.50717151,6.008739599
OECD members,OED,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..
OECD members,OED,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.815288544,8.238032407,5.677678626
OECD members,OED,Trade (% of GDP),NE.TRD.GNFS.ZS,55.72696032,63.15802026,58.65003148
OECD members,OED,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.24026433,15.75712952,16.12464765
OECD members,OED,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..
OECD members,OED,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..
OECD members,OED,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,0.882023845,0.891874157,..
OECD members,OED,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,..,..,..
OECD members,OED,Taxes on international trade (current LCU),GC.TAX.INTT.CN,..,..,..
OECD members,OED,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..
OECD members,OED,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.022343151,1.579439564,0.15719058
OECD members,OED,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.19661E+12,9.58583E+11,1.01775E+11
OECD members,OED,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,3.01348356,2.405783084,0.994483483
OECD members,OED,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,1.78307E+12,1.4601E+12,6.43894E+11
OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.037089825,..,..
OECD members,OED,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.05468845,..,..
OECD members,OED,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
OECD members,OED,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
OECD members,OED,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Other small states,OSS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.82883E+11,1.9182E+11,1.97386E+11
Other small states,OSS,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..
Other small states,OSS,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2.12298E+11,2.28426E+11,2.41086E+11
Other small states,OSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..
Other small states,OSS,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.093733063,4.886846816,2.901818569
Other small states,OSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,13025.08086,13491.59678,13696.02141
Other small states,OSS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..
Other small states,OSS,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,15120.10408,16066.27297,16728.26757
Other small states,OSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.898508315,3.581673866,1.515199681
Other small states,OSS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,26928.19036,27718.94658,28064.14676
Other small states,OSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26928.19036,29884.7204,31093.65362
Other small states,OSS,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,65777.52503,66249.93152,68944.55158
Other small states,OSS,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Other small states,OSS,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Other small states,OSS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.78093E+11,3.941E+11,4.04458E+11
Other small states,OSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3.78093E+11,4.24893E+11,4.48119E+11
Other small states,OSS,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..
Other small states,OSS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.100555524,7.268924202,3.82970232
Other small states,OSS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..
Other small states,OSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.446088672,7.005309454,4.229344199
Other small states,OSS,Trade (% of GDP),NE.TRD.GNFS.ZS,147.7223969,163.8064402,151.5491031
Other small states,OSS,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,64.42090911,66.85261192,69.42241558
Other small states,OSS,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..
Other small states,OSS,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..
Other small states,OSS,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,1.073845938,..,..
Other small states,OSS,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,..,..,..
Other small states,OSS,Taxes on international trade (current LCU),GC.TAX.INTT.CN,..,..,..
Other small states,OSS,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..
Other small states,OSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,49.81640878,13.93259807,13.06556754
Other small states,OSS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.04835E+11,31570436539,30864170514
Other small states,OSS,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,38.44261481,8.951441787,6.782141588
Other small states,OSS,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,73715451410,18350069273,14619271667
Other small states,OSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.953685045,..,..
Other small states,OSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.20133305,..,..
Other small states,OSS,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Other small states,OSS,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Other small states,OSS,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Pacific island small states,PSS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8901183467,9715268609,10240406137
Pacific island small states,PSS,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..
Pacific island small states,PSS,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,9552334875,10339409999,11150695760
Pacific island small states,PSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..
Pacific island small states,PSS,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.697531272,9.145807914,5.405280585
Pacific island small states,PSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3390.290306,3657.789675,3807.940929
Pacific island small states,PSS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..
Pacific island small states,PSS,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,3638.301407,3892.778333,4146.436206
Pacific island small states,PSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.808275917,7.890161159,4.104972324
Pacific island small states,PSS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,6219.028478,6872.40369,7209.948675
Pacific island small states,PSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6219.028478,7361.508756,8000.818605
Pacific island small states,PSS,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,15641.85959,17266.05475,17921.28234
Pacific island small states,PSS,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Pacific island small states,PSS,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Pacific island small states,PSS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,16328015737,18253440948,19389167015
Pacific island small states,PSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,16328015737,19552527969,21515993411
Pacific island small states,PSS,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..
Pacific island small states,PSS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.474562668,2.447985026,6.14424034
Pacific island small states,PSS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..
Pacific island small states,PSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.47788272,6.098717552,..
Pacific island small states,PSS,Trade (% of GDP),NE.TRD.GNFS.ZS,76.71661957,99.36589322,..
Pacific island small states,PSS,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,20.04597677,35.25139612,..
Pacific island small states,PSS,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..
Pacific island small states,PSS,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..
Pacific island small states,PSS,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..,..
Pacific island small states,PSS,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,..,..,..
Pacific island small states,PSS,Taxes on international trade (current LCU),GC.TAX.INTT.CN,..,..,..
Pacific island small states,PSS,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..
Pacific island small states,PSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.821635359,2.517103146,1.271646207
Pacific island small states,PSS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,523048368.7,238991582,124703528.9
Pacific island small states,PSS,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.424663543,0.22567352,0.422696751
Pacific island small states,PSS,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,37152997.62,20850239.39,40955483.67
Pacific island small states,PSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..
Pacific island small states,PSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..
Pacific island small states,PSS,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Pacific island small states,PSS,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Pacific island small states,PSS,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Post-demographic dividend,PST,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4.92445E+13,5.05793E+13,5.15185E+13
Post-demographic dividend,PST,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..
Post-demographic dividend,PST,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,5.58289E+13,5.70668E+13,6.04852E+13
Post-demographic dividend,PST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..
Post-demographic dividend,PST,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.640371312,2.710613015,1.856886684
Post-demographic dividend,PST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,44085.80827,45258.65703,46030.09557
Post-demographic dividend,PST,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..
Post-demographic dividend,PST,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,49980.40433,51063.61975,54041.53969
Post-demographic dividend,PST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.711316794,2.660377114,1.704510447
Post-demographic dividend,PST,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,56072.65683,57404.41185,58361.69342
Post-demographic dividend,PST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,56072.65683,61641.58529,64300.86772
Post-demographic dividend,PST,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,118375.3437,121583.0403,122307.5431
Post-demographic dividend,PST,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Post-demographic dividend,PST,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Post-demographic dividend,PST,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,6.2634E+13,6.4153E+13,6.53205E+13
Post-demographic dividend,PST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,6.2634E+13,6.88883E+13,7.19679E+13
Post-demographic dividend,PST,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..
Post-demographic dividend,PST,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.75513759,6.325699535,5.81875394
Post-demographic dividend,PST,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..
Post-demographic dividend,PST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.508352215,7.877370037,5.09396759
Post-demographic dividend,PST,Trade (% of GDP),NE.TRD.GNFS.ZS,57.36964512,64.5004218,60.27873696
Post-demographic dividend,PST,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.24806125,15.88263112,16.31188184
Post-demographic dividend,PST,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..
Post-demographic dividend,PST,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..
Post-demographic dividend,PST,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..,..
Post-demographic dividend,PST,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,..,..,..
Post-demographic dividend,PST,Taxes on international trade (current LCU),GC.TAX.INTT.CN,..,..,..
Post-demographic dividend,PST,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..
Post-demographic dividend,PST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.431777178,1.999125485,0.708744911
Post-demographic dividend,PST,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.35473E+12,1.13839E+12,4.27768E+11
Post-demographic dividend,PST,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,3.289861179,2.806899203,1.526553585
Post-demographic dividend,PST,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,1.83276E+12,1.59838E+12,9.21363E+11
Post-demographic dividend,PST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.037089825,..,..
Post-demographic dividend,PST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.04422665,..,..
Post-demographic dividend,PST,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Post-demographic dividend,PST,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Post-demographic dividend,PST,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Pre-demographic dividend,PRE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.45021E+12,1.51036E+12,1.54259E+12
Pre-demographic dividend,PRE,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..
Pre-demographic dividend,PRE,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1.43936E+12,1.64753E+12,1.56694E+12
Pre-demographic dividend,PRE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..
Pre-demographic dividend,PRE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.196054152,4.148162935,2.133873257
Pre-demographic dividend,PRE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1414.889711,1436.796492,1430.678471
Pre-demographic dividend,PRE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..
