country_name,country_code,series_name,series_code,year,value
India,IND,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,2021,1
India,IND,Central government accounting status,SPI.D5.2.7.CGOV,2021,0
India,IND,Classification of household consumption,SPI.D5.2.5.HOUS,2021,1
India,IND,Classification of national industry,SPI.D5.2.3.CNIN,2021,0.5
India,IND,Classification of status of employment,SPI.D5.2.6.EMPL,2021,1
India,IND,Compilation of government finance statistics,SPI.D5.2.8.FINA,2021,1
India,IND,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,2021,0
India,IND,CPI base year,SPI.D5.2.4.CPIBY,2021,0.5
India,IND,CRVS (WDI),SPI.D4.2.3.CRVS,2021,1
India,IND,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,2021,0.8
India,IND,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,2021,1
India,IND,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,2021,0.65
India,IND,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,2021,0.467
India,IND,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,2021,0.826
India,IND,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,2021,0.581
India,IND,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,2021,0.95
India,IND,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,2021,0.426
India,IND,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,2021,1
India,IND,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,2021,0.852833333333333
India,IND,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,2021,0.932333333333333
India,IND,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,2021,0.778
India,IND,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,2021,0.769
India,IND,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,2021,1
India,IND,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,2021,0.666
India,IND,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,2021,1
India,IND,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,2021,0.367
India,IND,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,2021,1
India,IND,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,2021,0.55
India,IND,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,2021,0
India,IND,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,2021,0
India,IND,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,2021,0.367
India,IND,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,2021,0.857
India,IND,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,2021,0.875
India,IND,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,2021,1
India,IND,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,2021,1
India,IND,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,2021,0.667
India,IND,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,2021,0.889
India,IND,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,2021,0.6
India,IND,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,2021,0.938
India,IND,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,2021,0.9
India,IND,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,2021,0.76
India,IND,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,2021,1
India,IND,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,2021,0.6
India,IND,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,2021,1
India,IND,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,2021,0.944
India,IND,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,2021,0.875
India,IND,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,2021,0.9
India,IND,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,2021,1
India,IND,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,2021,0
India,IND,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,2021,1
India,IND,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,2021,1
India,IND,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,2021,1
India,IND,NADA metadata,SPI.D2.4.NADA,2021,1
India,IND,National Accounts base year,SPI.D5.2.2.NABY,2021,0.5
India,IND,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,2021,0.65
India,IND,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,2021,80
India,IND,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,2021,88.3333333333333
India,IND,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,2021,86.28125
India,IND,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,2021,75.825
India,IND,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,2021,55
India,IND,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,2021,1
India,IND,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,2021,1
India,IND,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,2021,1
India,IND,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,2021,1
India,IND,SPI Overall Score,SPI.INDEX,2021,77.0879166666667
India,IND,System of national accounts in use,SPI.D5.2.1.SNAU,2021,1
Germany,DEU,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,2021,1
Germany,DEU,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,2021,1
Germany,DEU,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,2021,1
Germany,DEU,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,2021,1
Germany,DEU,Business process,SPI.D5.2.10.GSBP,2021,1
Germany,DEU,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,2021,1
Germany,DEU,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,2021,1
Germany,DEU,Central government accounting status,SPI.D5.2.7.CGOV,2021,1
Germany,DEU,Classification of household consumption,SPI.D5.2.5.HOUS,2021,1
Germany,DEU,Classification of national industry,SPI.D5.2.3.CNIN,2021,1
Germany,DEU,Classification of status of employment,SPI.D5.2.6.EMPL,2021,1
Germany,DEU,Compilation of government finance statistics,SPI.D5.2.8.FINA,2021,1
Germany,DEU,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,2021,1
Germany,DEU,CPI base year,SPI.D5.2.4.CPIBY,2021,0.5
Germany,DEU,CRVS (WDI),SPI.D4.2.3.CRVS,2021,1
Germany,DEU,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,2021,1
Germany,DEU,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,2021,1
Germany,DEU,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,2021,0.86
Germany,DEU,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,2021,0.802
Germany,DEU,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,2021,1
Germany,DEU,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,2021,0.524
Germany,DEU,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,2021,1
Germany,DEU,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,2021,0.976
Germany,DEU,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,2021,1
Germany,DEU,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,2021,0.8025
Germany,DEU,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,2021,0.861166666666667
Germany,DEU,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,2021,1
Germany,DEU,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,2021,0.806
Germany,DEU,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,2021,1
Germany,DEU,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,2021,1
Germany,DEU,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,2021,1
Germany,DEU,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,2021,0.416
Germany,DEU,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,2021,1
Germany,DEU,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,2021,0.95
Germany,DEU,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,2021,1
Germany,DEU,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,2021,1
Germany,DEU,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,2021,0.416
Germany,DEU,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,2021,1
Germany,DEU,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,2021,1
Germany,DEU,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,2021,0.8
Germany,DEU,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,2021,0.8
Germany,DEU,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,2021,1
Germany,DEU,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,2021,1
Germany,DEU,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,2021,0.8
Germany,DEU,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,2021,0.812
Germany,DEU,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,2021,0.7
Germany,DEU,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,2021,0.84
Germany,DEU,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,2021,0.8
Germany,DEU,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,2021,0.6
Germany,DEU,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,2021,0.875
Germany,DEU,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,2021,0.667
Germany,DEU,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,2021,1
Germany,DEU,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,2021,0.9
Germany,DEU,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,2021,1
Germany,DEU,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,2021,1
Germany,DEU,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,2021,1
Germany,DEU,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,2021,1
Germany,DEU,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,2021,1
Germany,DEU,NADA metadata,SPI.D2.4.NADA,2021,1
Germany,DEU,National Accounts base year,SPI.D5.2.2.NABY,2021,1
Germany,DEU,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,2021,0.86
Germany,DEU,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,2021,100
Germany,DEU,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,2021,95.3333333333333
Germany,DEU,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,2021,84.9625
Germany,DEU,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,2021,85.4
Germany,DEU,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,2021,95
Germany,DEU,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,2021,1
Germany,DEU,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,2021,1
Germany,DEU,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,2021,1
Germany,DEU,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,2021,1
Germany,DEU,SPI Overall Score,SPI.INDEX,2021,92.1391666666666
Germany,DEU,System of national accounts in use,SPI.D5.2.1.SNAU,2021,1
Canada,CAN,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,2021,1
Canada,CAN,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,2021,1
Canada,CAN,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,2021,1
Canada,CAN,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,2021,1
Canada,CAN,Business process,SPI.D5.2.10.GSBP,2021,1
Canada,CAN,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,2021,1
Canada,CAN,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,2021,1
Canada,CAN,Central government accounting status,SPI.D5.2.7.CGOV,2021,1
Canada,CAN,Classification of household consumption,SPI.D5.2.5.HOUS,2021,1
Canada,CAN,Classification of national industry,SPI.D5.2.3.CNIN,2021,1
Canada,CAN,Classification of status of employment,SPI.D5.2.6.EMPL,2021,1
Canada,CAN,Compilation of government finance statistics,SPI.D5.2.8.FINA,2021,1
Canada,CAN,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,2021,1
Canada,CAN,CPI base year,SPI.D5.2.4.CPIBY,2021,1
Canada,CAN,CRVS (WDI),SPI.D4.2.3.CRVS,2021,1
Canada,CAN,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,2021,1
Canada,CAN,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,2021,1
Canada,CAN,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,2021,0.792
Canada,CAN,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,2021,0.783
Canada,CAN,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,2021,0.9
Canada,CAN,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,2021,0.81
Canada,CAN,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,2021,1
Canada,CAN,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,2021,0.467
Canada,CAN,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,2021,1
Canada,CAN,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,2021,0.8425
Canada,CAN,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,2021,0.861166666666667
Canada,CAN,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,2021,0.778
Canada,CAN,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,2021,0.806
Canada,CAN,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,2021,1
Canada,CAN,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,2021,1
Canada,CAN,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,2021,1
Canada,CAN,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,2021,0.614
Canada,CAN,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,2021,1
Canada,CAN,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,2021,1
Canada,CAN,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,2021,1
Canada,CAN,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,2021,1
Canada,CAN,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,2021,0.614
Canada,CAN,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,2021,1
Canada,CAN,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,2021,1
Canada,CAN,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,2021,0.8
Canada,CAN,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,2021,0.8
Canada,CAN,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,2021,0.667
Canada,CAN,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,2021,0.889
Canada,CAN,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,2021,0.8
Canada,CAN,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,2021,0.812
Canada,CAN,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,2021,0.9
Canada,CAN,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,2021,0.88
Canada,CAN,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,2021,0.6
Canada,CAN,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,2021,0.8
Canada,CAN,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,2021,0.875
Canada,CAN,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,2021,0.667
Canada,CAN,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,2021,1
Canada,CAN,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,2021,0.9
Canada,CAN,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,2021,1
Canada,CAN,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,2021,1
Canada,CAN,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,2021,1
Canada,CAN,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,2021,1
Canada,CAN,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,2021,1
Canada,CAN,NADA metadata,SPI.D2.4.NADA,2021,1
Canada,CAN,National Accounts base year,SPI.D5.2.2.NABY,2021,1
Canada,CAN,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,2021,0.792
Canada,CAN,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,2021,100
Canada,CAN,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,2021,93.0666666666666
Canada,CAN,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,2021,83.6875
Canada,CAN,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,2021,90.35
Canada,CAN,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,2021,100
Canada,CAN,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,2021,1
Canada,CAN,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,2021,1
Canada,CAN,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,2021,1
Canada,CAN,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,2021,1
Canada,CAN,SPI Overall Score,SPI.INDEX,2021,93.4208333333333
Canada,CAN,System of national accounts in use,SPI.D5.2.1.SNAU,2021,1
United States,USA,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,2022,1
United States,USA,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,2022,1
United States,USA,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,2022,1
United States,USA,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,2022,1
United States,USA,Business process,SPI.D5.2.10.GSBP,2022,1
United States,USA,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,2022,1
United States,USA,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,2022,1
United States,USA,Central government accounting status,SPI.D5.2.7.CGOV,2022,1
United States,USA,Classification of household consumption,SPI.D5.2.5.HOUS,2022,1
United States,USA,Classification of national industry,SPI.D5.2.3.CNIN,2022,1
United States,USA,Classification of status of employment,SPI.D5.2.6.EMPL,2022,1
United States,USA,Compilation of government finance statistics,SPI.D5.2.8.FINA,2022,1
United States,USA,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,2022,1
United States,USA,CPI base year,SPI.D5.2.4.CPIBY,2022,1
United States,USA,CRVS (WDI),SPI.D4.2.3.CRVS,2022,1
United States,USA,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,2022,1
United States,USA,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,2022,1
United States,USA,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,2022,0.794
United States,USA,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,2022,0.626
United States,USA,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,2022,0.917
United States,USA,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,2022,0.595
United States,USA,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,2022,0.933
United States,USA,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,2022,0.9
United States,USA,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,2022,1
United States,USA,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,2022,0.772833333333333
United States,USA,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,2022,0.8385
United States,USA,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,2022,0.9545
United States,USA,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,2022,0.661
United States,USA,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,2022,1
United States,USA,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,2022,1
United States,USA,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,2022,1
United States,USA,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,2022,0.425
United States,USA,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,2022,1
United States,USA,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,2022,1
United States,USA,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,2022,1
United States,USA,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,2022,1
United States,USA,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,2022,0.425
United States,USA,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,2022,0.875
United States,USA,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,2022,0.9
United States,USA,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,2022,0.875
United States,USA,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,2022,0.8
United States,USA,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,2022,1
United States,USA,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,2022,0.909
United States,USA,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,2022,0.6
United States,USA,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,2022,0.722
United States,USA,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,2022,0.9
United States,USA,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,2022,0.92
United States,USA,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,2022,0.4
United States,USA,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,2022,0.667
United States,USA,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,2022,0.875
United States,USA,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,2022,0.667
United States,USA,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,2022,0.889
United States,USA,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,2022,0.9
United States,USA,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,2022,1
United States,USA,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,2022,1
United States,USA,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,2022,1
United States,USA,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,2022,1
United States,USA,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,2022,1
United States,USA,NADA metadata,SPI.D2.4.NADA,2022,1
United States,USA,National Accounts base year,SPI.D5.2.2.NABY,2022,1
United States,USA,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,2022,0.794
United States,USA,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,2022,100
United States,USA,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,2022,93.1333333333333
United States,USA,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,2022,80.61875
United States,USA,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,2022,85.625
United States,USA,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,2022,100
United States,USA,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,2022,1
United States,USA,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,2022,1
United States,USA,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,2022,1
United States,USA,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,2022,1
United States,USA,SPI Overall Score,SPI.INDEX,2022,91.8754166666667
United States,USA,System of national accounts in use,SPI.D5.2.1.SNAU,2022,1
Philippines,PHL,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,2022,1
Philippines,PHL,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,2022,1
Philippines,PHL,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,2022,1
Philippines,PHL,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,2022,1
Philippines,PHL,Business process,SPI.D5.2.10.GSBP,2022,0
Philippines,PHL,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,2022,1
Philippines,PHL,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,2022,1
Philippines,PHL,Central government accounting status,SPI.D5.2.7.CGOV,2022,0
Philippines,PHL,Classification of household consumption,SPI.D5.2.5.HOUS,2022,1
Philippines,PHL,Classification of national industry,SPI.D5.2.3.CNIN,2022,0.5
Philippines,PHL,Classification of status of employment,SPI.D5.2.6.EMPL,2022,1
Philippines,PHL,Compilation of government finance statistics,SPI.D5.2.8.FINA,2022,0
Philippines,PHL,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,2022,1
Philippines,PHL,CPI base year,SPI.D5.2.4.CPIBY,2022,0.5
Philippines,PHL,CRVS (WDI),SPI.D4.2.3.CRVS,2022,1
