country_name,country_code,series_name,series_code,year,value
United States,USA,Rule of Law: Number of Sources,RL.NO.SRC,2021,10
United States,USA,Rule of Law: Percentile Rank,RL.PER.RNK,2021,88.0952377319336
United States,USA,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,2021,84.2857131958008
United States,USA,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,2021,93.3333358764648
United States,USA,Rule of Law: Standard Error,RL.STD.ERR,2021,0.159911647439003
United States,USA,Rural population,SP.RUR.TOTL,2021,56870028
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,17.127
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.05556749294016
United States,USA,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,2021,26.8927362908572
United States,USA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,98.3054885864258
United States,USA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,2021,98.0067672729492
United States,USA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,2021,98.5913619995117
United States,USA,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,2021,9.39933967590332
United States,USA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2021,101.192489624023
United States,USA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,2021,101.344367980957
United States,USA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,2021,101.046821594238
United States,USA,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,2021,9.22517967224121
United States,USA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,84.8550872802734
United States,USA,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,2021,1.32444000244141
United States,USA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2021,101.710220336914
United States,USA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,2021,68.7112731933594
United States,USA,Scientific and technical journal articles,IP.JRN.ARTC.SC,2021,472448.44
United States,USA,"Secondary education, duration (years)",SE.SEC.DURS,2021,6
United States,USA,"Secondary education, pupils",SE.SEC.ENRL,2021,25432932
United States,USA,"Secondary education, teachers",SE.SEC.TCHR,2021,1725281
United States,USA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,2021,62.8116798400879
United States,USA,"Secondary education, teachers, female",SE.SEC.TCHR.FE,2021,1083678
United States,USA,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,2021,175191000000
United States,USA,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,2021,255735000000
United States,USA,Secure Internet servers,IT.NET.SECR,2021,52122869
United States,USA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2021,156973.436481932
United States,USA,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,2021,4.48798031403476
United States,USA,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,2021,8.31547388979576
United States,USA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,2021,6.58341535426998
United States,USA,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,2021,804946000000
United States,USA,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,2021,569831000000
United States,USA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,2021,76.3995935758413
United States,USA,"Services, value added (current LCU)",NV.SRV.TOTL.CN,2021,18092318398000
United States,USA,"Services, value added (current US$)",NV.SRV.TOTL.CD,2021,18092318398000
United States,USA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,2021,1.048
United States,USA,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,2021,5.88185432913109
United States,USA,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,2021,4.85040026952016
United States,USA,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,2021,10.2018877818563
United States,USA,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,2021,0.689671115494868
United States,USA,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,2021,0.73347985818106
United States,USA,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,2021,0.498164656528579
United States,USA,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,2021,12.621
United States,USA,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,2021,12.634
United States,USA,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,2021,11.791
United States,USA,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,2021,11.803
United States,USA,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,2021,12.205
United States,USA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,2021,12.205
United States,USA,Social contributions (% of revenue),GC.REV.SOCL.ZS,2021,34.8672484563632
United States,USA,Social contributions (current LCU),GC.REV.SOCL.CN,2021,1541138100000
United States,USA,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2021,92.75
United States,USA,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,2021,100
United States,USA,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,2021,92.7
United States,USA,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,2021,85.95
United States,USA,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,2021,85.1
United States,USA,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,2021,100
United States,USA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,2021,193.715697293854
United States,USA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,2021,45874145530000
United States,USA,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,2021,66.2904084607095
United States,USA,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,2021,4828702400000
United States,USA,Surface area (sq. km),AG.SRF.TOTL.K2,2021,9831510
United States,USA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,2021,84.585182
United States,USA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,2021,74.754549
United States,USA,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,2021,2.79
United States,USA,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,2021,2.84
United States,USA,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,2021,2.56
United States,USA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2021,1.47
United States,USA,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2021,1.57
United States,USA,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,2021,1.03
United States,USA,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,2021,3.59
United States,USA,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,2021,3.79
United States,USA,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,2021,3.09
United States,USA,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,2021,2.57
United States,USA,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,2021,2.51
United States,USA,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,2021,2.89
United States,USA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2021,11.2588258410025
United States,USA,Tax revenue (current LCU),GC.TAX.TOTL.CN,2021,2666221800000
United States,USA,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,2021,829217085000
United States,USA,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,2021,829217085000
United States,USA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,2021,2.02543139885182
United States,USA,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,2021,0.402137445266365
United States,USA,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,2021,89524400000
United States,USA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,2021,55.6616486762357
United States,USA,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,2021,92.2749187633227
United States,USA,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,2021,2460254000000
United States,USA,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2021,2.01586356104923
United States,USA,Taxes on international trade (current LCU),GC.TAX.INTT.CN,2021,89101500000
United States,USA,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,2021,168901746296.407
United States,USA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2021,15.8832744740312
United States,USA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2021,13.01813793
United States,USA,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,2021,50.8727798461914
United States,USA,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,2021,1.11437436785691
United States,USA,Total fisheries production (metric tons),ER.FSH.PROD.MT,2021,4769525.12
United States,USA,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,2021,-3.40850306235264
United States,USA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,2021,5997.6507
United States,USA,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2021,18.0625483450895
United States,USA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2021,1.27994423022721
United States,USA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2021,716152260973.711
United States,USA,Total reserves in months of imports,FI.RES.TOTL.MO,2021,1.97632754704728
United States,USA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,2021,240197337193.282
United States,USA,Trade (% of GDP),NE.TRD.GNFS.ZS,2021,25.2136560307765
United States,USA,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,2021,5.80535903397683
United States,USA,"Trademark applications, nonresident, by count",IP.TMK.NRCT,2021,347735
United States,USA,"Trademark applications, resident, by count",IP.TMK.RSCT,2021,551764
United States,USA,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,2021,100
United States,USA,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,2021,100
United States,USA,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,2021,100
United States,USA,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,2021,100
United States,USA,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,2021,100
United States,USA,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,2021,100
United States,USA,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,2021,100
United States,USA,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,2021,100
United States,USA,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,2021,100
United States,USA,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,2021,100
United States,USA,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,2021,100
United States,USA,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,2021,100
United States,USA,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,2021,100
United States,USA,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,2021,100
United States,USA,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,2021,100
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,2021,8.54186087252296
United States,USA,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2021,19.6151861164323
United States,USA,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,2021,8.29869332849657
United States,USA,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,2021,18.7422235715502
United States,USA,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2021,9.17444449133091
United States,USA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2021,10.8358388233717
United States,USA,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,2021,8.91326871616233
United States,USA,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,2021,10.3535960662021
United States,USA,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,2021,87
United States,USA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,2021,76
United States,USA,UHC service coverage index,SH.UHC.SRVS.CV.XD,2021,86
United States,USA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2021,3.576
United States,USA,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,2021,3.579
United States,USA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,2021,3.573
United States,USA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2021,8.056
United States,USA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,2021,9.765
United States,USA,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,2021,7.15
United States,USA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2021,7.076
United States,USA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,2021,7.053
United States,USA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,2021,7.094
United States,USA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2021,5.21
United States,USA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,2021,5.215
United States,USA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2021,5.463
United States,USA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,2021,5.468
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2021,5.349
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2021,5.349
United States,USA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2021,8.85
United States,USA,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,2021,8.9
United States,USA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,2021,10.474
United States,USA,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,2021,10.524
United States,USA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2021,9.704
United States,USA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2021,9.73
United States,USA,Urban population,SP.URB.TOTL,2021,275178949
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,82.873
United States,USA,Urban population growth (annual %),SP.URB.GROW,2021,0.409854418961213
United States,USA,Voice and Accountability: Estimate,VA.EST,2021,0.87688934803009
United States,USA,Voice and Accountability: Number of Sources,VA.NO.SRC,2021,11
United States,USA,Voice and Accountability: Percentile Rank,VA.PER.RNK,2021,74.3961334228516
United States,USA,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,2021,66.1835784912109
United States,USA,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,2021,85.5072479248047
United States,USA,Voice and Accountability: Standard Error,VA.STD.ERR,2021,0.140627920627594
United States,USA,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,2021,3.21377442760808
United States,USA,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,2021,4.53412606276363
United States,USA,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,2021,3.93662613521937
United States,USA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,2021,95.5120183225731
United States,USA,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,2021,91.6845261102042
United States,USA,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,2021,93.41658464573
United States,USA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,2021,47.0702890741822
United States,USA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,2021,91.25
United States,USA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,2021,21.9315850559153
United States,USA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,2021,5600
Philippines,PHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2021,56.9
Philippines,PHL,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2021,36.75
Philippines,PHL,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2021,77.8
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,97.5
Philippines,PHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2021,96.5
Philippines,PHL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2021,98.6
Philippines,PHL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2021,51.37
Philippines,PHL,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2021,47.42
Philippines,PHL,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2021,55.59
Philippines,PHL,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2021,55.53
Philippines,PHL,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2021,33.99
Philippines,PHL,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2021,32.77
Philippines,PHL,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2021,62.8
Philippines,PHL,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2021,61.18
Philippines,PHL,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2021,40.17
Philippines,PHL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2021,-2.19715876792371
Philippines,PHL,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,2021,333806162734.744
Philippines,PHL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2021,361503537885.292
Philippines,PHL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2021,-3.07892136995819
Philippines,PHL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2021,2951.4001671493
Philippines,PHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2021,3196.29090547243
Philippines,PHL,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,2021,8.36106773717828
Philippines,PHL,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,2021,34127687821.7821
Philippines,PHL,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,2021,7.68476470664544
Philippines,PHL,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2021,31367196049.144
Philippines,PHL,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,2021,1.56439012751708
Philippines,PHL,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,2021,6385430615.03754
Philippines,PHL,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,2021,10.1233060938866
Philippines,PHL,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,2021,41320683070.2104
Philippines,PHL,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2021,1.84
Philippines,PHL,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2021,7510397902.03533
Philippines,PHL,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2021,0.18202107563551
Philippines,PHL,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2021,742962339.44519
Philippines,PHL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2021,19.5193767614988
Philippines,PHL,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2021,1.12859172728134
Philippines,PHL,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,2021,4606615728.71098
Philippines,PHL,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2021,1.31061280291685
Philippines,PHL,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,2021,0
Philippines,PHL,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,2021,0
Philippines,PHL,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2021,9.39607066761222
Philippines,PHL,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2021,38352298602.9405
Philippines,PHL,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2021,0.676303030532851
Philippines,PHL,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2021,2760491772.63807
Philippines,PHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2021,32.45
Philippines,PHL,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,2021,15.9245252609253
Philippines,PHL,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,2021,12.8664636611938
Philippines,PHL,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,2021,18.7745056152344
Philippines,PHL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2021,21000
Philippines,PHL,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2021,21000
Philippines,PHL,Age dependency ratio (% of working-age population),SP.POP.DPND,2021,53.59656857012
Philippines,PHL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2021,7.49663380533484
Philippines,PHL,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2021,46.0999347647852
Philippines,PHL,Agricultural land (% of land area),AG.LND.AGRI.ZS,2021,42.5361371029949
Philippines,PHL,Agricultural land (sq. km),AG.LND.AGRI.K2,2021,126830
Philippines,PHL,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2021,1.29299492652632
Philippines,PHL,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2021,0.781106567054139
Philippines,PHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2021,10.0691640204876
Philippines,PHL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,2021,-0.290961270209749
Philippines,PHL,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,2021,35432121535.5207
Philippines,PHL,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,2021,1775210317100
Philippines,PHL,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,2021,1954486610000
Philippines,PHL,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2021,39681302647.1153
Philippines,PHL,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,2021,3373.22268990786
Philippines,PHL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2021,530.283136
Philippines,PHL,"Air transport, passengers carried",IS.AIR.PSGR,2021,6886922
Philippines,PHL,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,2021,71556
Philippines,PHL,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2021,76.2337849071
Philippines,PHL,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,2021,10.3223890528
Philippines,PHL,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,2021,13.4438260423
Philippines,PHL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2021,18.5804516764092
Philippines,PHL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,2021,89.00036353
Philippines,PHL,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,2021,2.98
Philippines,PHL,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,2021,0.79
Philippines,PHL,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,2021,38
Philippines,PHL,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,2021,13
Philippines,PHL,Aquaculture production (metric tons),ER.FSH.AQUA.MT,2021,2246315.77
Philippines,PHL,Arable land (% of land area),AG.LND.ARBL.ZS,2021,18.7476942683704
Philippines,PHL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,2021,0.0494248722048754
Philippines,PHL,Arable land (hectares),AG.LND.ARBL.HA,2021,5590000
Philippines,PHL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2021,337000000
Philippines,PHL,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,2021,29.37
Philippines,PHL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2021,2348
Philippines,PHL,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,2021,2.34474785714286
